date,start_time,end_time,class_type,class_name,professor_name,grade,label,class_code,major
금,09:00,10:15,전공기초(11),스페인역사와문화,김선욱,1,ESP,ESP118-00,스페인어학과
금,10:30,11:45,전공기초(11),스페인역사와문화,김선욱,1,ESP,ESP118-00,스페인어학과
금,10:30,11:45,교직전선(20),교과교육론(외국어),송예림,3,EDU,EDU3357-G00,교직
금,12:00,13:15,교직전선(20),교과교육론(외국어),송예림,3,EDU,EDU3357-G00,교직
월,16:30,17:45,전공필수(04),고급프랑스어회화,BAILLY Manuel,3,FR,FR3011-00,프랑스어학과
수,16:30,17:45,전공필수(04),고급프랑스어회화,BAILLY Manuel,3,FR,FR3011-00,프랑스어학과
화,16:30,17:45,전공필수(04),고급프랑스어회화,Cynthia Rollin,3,FR,FR3011-01,프랑스어학과
목,16:30,17:45,전공필수(04),고급프랑스어회화,Cynthia Rollin,3,FR,FR3011-01,프랑스어학과
월,10:30,11:45,전공필수(04),중급프랑스어1,조은경,2,FR,FR2011-00,프랑스어학과
수,10:30,11:45,전공필수(04),중급프랑스어1,조은경,2,FR,FR2011-00,프랑스어학과
월,10:30,11:45,전공필수(04),중급프랑스어1,홍명희,2,FR,FR2011-01,프랑스어학과
수,10:30,11:45,전공필수(04),중급프랑스어1,홍명희,2,FR,FR2011-01,프랑스어학과
금,15:00,16:15,전공선택(05),DELF2(B1),이재욱,3,FR,FR3016-00,프랑스어학과
금,16:30,17:45,전공선택(05),DELF2(B1),이재욱,3,FR,FR3016-00,프랑스어학과
월,16:30,17:45,전공선택(05),미디어프랑스어,이재욱,4,FR,FR4015-00,프랑스어학과
수,16:30,17:45,전공선택(05),미디어프랑스어,이재욱,4,FR,FR4015-00,프랑스어학과
월,15:00,16:15,전공선택(05),중급프랑스어회화1,BAILLY Manuel,2,FR,FR2013-00,프랑스어학과
수,15:00,16:15,전공선택(05),중급프랑스어회화1,BAILLY Manuel,2,FR,FR2013-00,프랑스어학과
월,13:30,14:45,전공선택(05),중급프랑스어회화1,Cynthia Rollin,2,FR,FR2013-01,프랑스어학과
수,13:30,14:45,전공선택(05),중급프랑스어회화1,Cynthia Rollin,2,FR,FR2013-01,프랑스어학과
월,13:30,14:45,전공선택(05),초급프랑스어1,김기국,1,FR,FR1011-00,프랑스어학과
수,13:30,14:45,전공선택(05),초급프랑스어1,김기국,1,FR,FR1011-00,프랑스어학과
화,10:30,11:45,전공선택(05),초급프랑스어1,오정숙,1,FR,FR1011-01,프랑스어학과
목,10:30,11:45,전공선택(05),초급프랑스어1,오정숙,1,FR,FR1011-01,프랑스어학과
화,13:30,14:45,전공선택(05),초급프랑스어회화1,BAILLY Manuel,1,FR,FR1013-00,프랑스어학과
목,13:30,14:45,전공선택(05),초급프랑스어회화1,BAILLY Manuel,1,FR,FR1013-00,프랑스어학과
월,12:00,13:15,전공선택(05),초급프랑스어회화1,Cynthia Rollin,1,FR,FR1013-01,프랑스어학과
수,12:00,13:15,전공선택(05),초급프랑스어회화1,Cynthia Rollin,1,FR,FR1013-01,프랑스어학과
화,12:00,13:15,전공선택(05),초급프랑스어회화1,BAILLY Manuel,1,FR,FR1013-02,프랑스어학과
목,12:00,13:15,전공선택(05),초급프랑스어회화1,BAILLY Manuel,1,FR,FR1013-02,프랑스어학과
화,15:00,16:15,전공선택(05),프랑스공연예술,오정숙,3,FR,FR3041-00,프랑스어학과
목,15:00,16:15,전공선택(05),프랑스공연예술,오정숙,3,FR,FR3041-00,프랑스어학과
화,10:30,11:45,전공선택(05),프랑스동화읽기,이경래,2,FR,FR2022-00,프랑스어학과
목,10:30,11:45,전공선택(05),프랑스동화읽기,이경래,2,FR,FR2022-00,프랑스어학과
금,10:30,11:45,전공선택(05),프랑스문학의이해,홍명희,2,FR,FR2024-00,프랑스어학과
금,12:00,13:15,전공선택(05),프랑스문학의이해,홍명희,2,FR,FR2024-00,프랑스어학과
월,13:30,14:45,전공선택(05),프랑스문학특강,홍명희,4,FR,FR4024-00,프랑스어학과
수,13:30,14:45,전공선택(05),프랑스문학특강,홍명희,4,FR,FR4024-00,프랑스어학과
월,10:30,11:45,전공선택(05),프랑스문화콘텐츠,김기국,4,FR,FR4041-00,프랑스어학과
수,10:30,11:45,전공선택(05),프랑스문화콘텐츠,김기국,4,FR,FR4041-00,프랑스어학과
화,16:30,17:45,전공선택(05),프랑스문화탐구캡스톤디자인,홍명희,3,FR,FR4301-00,프랑스어학과
화,18:00,19:15,전공선택(05),프랑스문화탐구캡스톤디자인,홍명희,3,FR,FR4301-00,프랑스어학과
월,15:00,16:15,전공선택(05),프랑스어글쓰기,이재욱,3,FR,FR3015-00,프랑스어학과
수,15:00,16:15,전공선택(05),프랑스어글쓰기,이재욱,3,FR,FR3015-00,프랑스어학과
화,13:30,14:45,전공선택(05),프랑스어발음의이해,선효숙,2,FR,FR2032-00,프랑스어학과
목,13:30,14:45,전공선택(05),프랑스어발음의이해,선효숙,2,FR,FR2032-00,프랑스어학과
화,10:30,11:45,전공선택(05),프랑스언어와커뮤니케이션,선효숙,3,FR,FR3034-00,프랑스어학과
목,10:30,11:45,전공선택(05),프랑스언어와커뮤니케이션,선효숙,3,FR,FR3034-00,프랑스어학과
화,15:00,16:15,전공선택(05),프랑코포니사회와문화,홍명희,2,FR,FR2041-00,프랑스어학과
목,15:00,16:15,전공선택(05),프랑코포니사회와문화,홍명희,2,FR,FR2041-00,프랑스어학과
월,09:00,10:15,교직과(06),교과교재연구및지도법(프랑스어),오정숙,3,EDU,EDU3198-G00,교직
수,09:00,10:15,교직과(06),교과교재연구및지도법(프랑스어),오정숙,3,EDU,EDU3198-G00,교직
월,13:30,14:45,전공선택(05),논픽션내러티브,정혜진,,ELC,ELC343-00,"영미어문전공, 영미문화전공"
수,13:30,14:45,전공선택(05),논픽션내러티브,정혜진,,ELC,ELC343-00,"영미어문전공, 영미문화전공"
화,10:30,11:45,전공선택(05),문화소통과문화번역,조성란,,ELC,ELC462-00,"영미어문전공, 영미문화전공"
목,10:30,11:45,전공선택(05),문화소통과문화번역,조성란,,ELC,ELC462-00,"영미어문전공, 영미문화전공"
화,13:30,14:45,전공선택(05),문화특강,이명호,,ELC,ELC464-00,"영미어문전공, 영미문화전공"
목,13:30,14:45,전공선택(05),문화특강,이명호,,ELC,ELC464-00,"영미어문전공, 영미문화전공"
목,15:00,17:45,전공선택(05),문화프로젝트(캡스톤디자인),정혜진,,ELC,ELC411-00,"영미어문전공, 영미문화전공"
금,13:30,16:15,전공선택(05),세계화와다문화주의,심효원,,ELC,ELC253-00,"영미어문전공, 영미문화전공"
화,13:30,14:45,전공선택(05),아동문화캐릭터,조성란,,ELC,ELC257-00,"영미어문전공, 영미문화전공"
목,13:30,14:45,전공선택(05),아동문화캐릭터,조성란,,ELC,ELC257-00,"영미어문전공, 영미문화전공"
금,12:00,14:45,전공선택(05),영미뮤지컬,최보람,,ELC,ELC356-00,"영미어문전공, 영미문화전공"
월,10:30,11:45,전공선택(05),영상문화와기술,정혜진,,ELC,ELC359-00,"영미어문전공, 영미문화전공"
수,10:30,11:45,전공선택(05),영상문화와기술,정혜진,,ELC,ELC359-00,"영미어문전공, 영미문화전공"
월,10:30,11:45,전공선택(05),캐릭터의이해,Jason Barker,,ELC,ELC251-00,"영미어문전공, 영미문화전공"
수,10:30,11:45,전공선택(05),캐릭터의이해,Jason Barker,,ELC,ELC251-00,"영미어문전공, 영미문화전공"
화,15:00,19:50,전공필수(04),대기오염공정실험및설계,김동술,3,ENV,ENV385-00,"환경학과, 환경공학과"
목,15:00,19:50,전공필수(04),대기오염공정실험및설계,김동술,3,ENV,ENV385-01,"환경학과, 환경공학과"
화,15:00,19:50,전공필수(04),신재생에너지실험및설계,황선진,4,ENV,ENV488-01,"환경학과, 환경공학과"
수,15:00,19:50,전공필수(04),신재생에너지실험및설계,민부기,4,ENV,ENV488-02,"환경학과, 환경공학과"
토,09:00,10:00,전공필수(04),졸업논문(환경학및환경공학전공),장광현,4,ENV,ENV487-00,"환경학과, 환경공학과"
월,15:00,17:45,전공필수(04),환경논문연구,오종민,4,ENV,ENV485-00,"환경학과, 환경공학과"
수,10:30,13:15,전공필수(04),환경종합설계,유창규,4,ENV,ENV418-00,"환경학과, 환경공학과"
월,15:00,17:30,전공선택(05),기후변화생태학실험실습,유가영,3,ENV,ENV387-01,"환경학과, 환경공학과"
수,15:00,17:30,전공선택(05),기후변화생태학실험실습,유가영,3,ENV,ENV387-01,"환경학과, 환경공학과"
화,13:30,14:45,전공선택(05),물리화학적수처리,민부기,3,ENV,ENV390-00,"환경학과, 환경공학과"
목,13:30,14:45,전공선택(05),물리화학적수처리,민부기,3,ENV,ENV390-00,"환경학과, 환경공학과"
월,10:30,11:45,전공선택(05),수질오염학,정경진,2,ENV,ENV281-00,"환경학과, 환경공학과"
수,10:30,11:45,전공선택(05),수질오염학,정경진,2,ENV,ENV281-00,"환경학과, 환경공학과"
월,10:30,11:45,전공선택(05),에어로졸제어,김동술,3,ENV,ENV391-00,"환경학과, 환경공학과"
수,10:30,11:45,전공선택(05),에어로졸제어,김동술,3,ENV,ENV391-00,"환경학과, 환경공학과"
월,13:30,14:45,전공선택(05),하천환경복원설계,정경진,3,ENV,ENV315-00,"환경학과, 환경공학과"
수,13:30,14:45,전공선택(05),하천환경복원설계,정경진,3,ENV,ENV315-00,"환경학과, 환경공학과"
화,10:30,11:45,전공선택(05),화학물질안전관리정책,여민경,4,ENV,ENV491-01,"환경학과, 환경공학과"
목,10:30,11:45,전공선택(05),화학물질안전관리정책,여민경,4,ENV,ENV491-01,"환경학과, 환경공학과"
화,10:30,11:45,전공선택(05),환경기기분석,유창규,3,ENV,ENV379-00,"환경학과, 환경공학과"
목,10:30,11:45,전공선택(05),환경기기분석,유창규,3,ENV,ENV379-00,"환경학과, 환경공학과"
월,13:30,14:45,전공선택(05),환경독성학,여민경,2,ENV,ENV357-00,"환경학과, 환경공학과"
수,13:30,14:45,전공선택(05),환경독성학,여민경,2,ENV,ENV357-00,"환경학과, 환경공학과"
화,13:30,14:45,전공선택(05),환경설계기초,황선진,2,ENV,ENV212-01,"환경학과, 환경공학과"
목,13:30,14:45,전공선택(05),환경설계기초,황선진,2,ENV,ENV212-01,"환경학과, 환경공학과"
월,09:00,10:15,전공선택(05),환경양론,조영민,2,ENV,ENV276-00,"환경학과, 환경공학과"
수,09:00,10:15,전공선택(05),환경양론,조영민,2,ENV,ENV276-00,"환경학과, 환경공학과"
화,09:00,10:15,전공선택(05),환경영향평가,조영민,4,ENV,ENV461-00,"환경학과, 환경공학과"
목,09:00,10:15,전공선택(05),환경영향평가,조영민,4,ENV,ENV461-00,"환경학과, 환경공학과"
월,09:00,10:15,전공선택(05),환경통계분석실습,장광현,3,ENV,ENV389-00,"환경학과, 환경공학과"
수,09:00,10:15,전공선택(05),환경통계분석실습,장광현,3,ENV,ENV389-00,"환경학과, 환경공학과"
화,09:00,10:15,전공기초(11),공학프로그래밍입문,장광현,2,ENV,ENV274-00,"환경학과, 환경공학과"
목,09:00,10:15,전공기초(11),공학프로그래밍입문,장광현,2,ENV,ENV274-00,"환경학과, 환경공학과"
월,18:00,20:45,전공필수(04),건축공학응용설계,한충희,4,AE,AE473-00,건축공학과
월,18:00,20:45,전공필수(04),건축공학응용설계,이준복,4,AE,AE473-01,건축공학과
월,18:00,20:45,전공필수(04),건축공학응용설계,이영학,4,AE,AE473-02,건축공학과
월,18:00,20:45,전공필수(04),건축공학응용설계,윤근영,4,AE,AE473-03,건축공학과
월,13:30,14:45,전공필수(04),건축구조해석,이영학,3,AE,AE351-00,건축공학과
수,13:30,14:45,전공필수(04),건축구조해석,이영학,3,AE,AE351-00,건축공학과
월,15:00,16:15,전공필수(04),건축구조해석,이영학,3,AE,AE351-01,건축공학과
수,15:00,16:15,전공필수(04),건축구조해석,이영학,3,AE,AE351-01,건축공학과
화,10:30,11:45,전공필수(04),건축설비I,김곤,3,AE,AE371-00,건축공학과
목,10:30,11:45,전공필수(04),건축설비I,김곤,3,AE,AE371-00,건축공학과
월,10:30,11:45,전공필수(04),건축시공및재료I,김선국,3,AE,AE331-00,건축공학과
수,10:30,11:45,전공필수(04),건축시공및재료I,김선국,3,AE,AE331-00,건축공학과
월,12:00,14:45,전공필수(04),기초건축공학설계,민준기,2,AE,AE211-00,건축공학과
월,15:00,17:45,전공필수(04),기초건축공학설계,정인영,2,AE,AE211-03,건축공학과
토,09:00,09:50,전공필수(04),졸업논문(건축공학전공),김곤,4,AE,AE401-00,건축공학과
화,15:00,16:15,전공선택(05),강구조설계,김대진,4,AE,AE451-01,건축공학과
목,15:00,16:15,전공선택(05),강구조설계,김대진,4,AE,AE451-01,건축공학과
목,16:30,19:15,전공선택(05),건축BIM,최창훈,2,AE,AE201-00,건축공학과
목,16:30,19:15,전공선택(05),건축공법,이규성,4,AE,AE431-00,건축공학과
월,12:00,13:15,전공선택(05),건축공학개론,이준복,1,AE,AE103-00,건축공학과
수,12:00,13:15,전공선택(05),건축공학개론,이준복,1,AE,AE103-00,건축공학과
수,09:00,11:45,전공선택(05),건축공학프로그래밍,연문숙,1,AE,AE101-00,건축공학과
월,09:00,10:15,전공선택(05),건축환경계획I,김곤,2,AE,AE271-00,건축공학과
수,09:00,10:15,전공선택(05),건축환경계획I,김곤,2,AE,AE271-00,건축공학과
월,10:30,11:45,전공선택(05),건축환경계획I,윤근영,2,AE,AE271-01,건축공학과
수,10:30,11:45,전공선택(05),건축환경계획I,윤근영,2,AE,AE271-01,건축공학과
토,10:00,11:50,전공선택(05),연구연수활동1(건축공학),김곤,3,AE,AE302-00,건축공학과
수,13:30,15:20,전공선택(05),재료역학1,김희철,2,AE,AE251-00,건축공학과
금,13:30,15:20,전공선택(05),재료역학1,김희철,2,AE,AE251-00,건축공학과
수,15:30,17:20,전공선택(05),재료역학1,김희철,2,AE,AE251-01,건축공학과
금,15:30,17:20,전공선택(05),재료역학1,김희철,2,AE,AE251-01,건축공학과
수,17:30,19:20,전공선택(05),재료역학1,박성용,2,AE,AE251-02,건축공학과
금,17:30,19:20,전공선택(05),재료역학1,박성용,2,AE,AE251-02,건축공학과
화,13:30,14:45,전공선택(05),철근콘크리트설계II,홍원기,3,AE,AE352-00,건축공학과
목,13:30,14:45,전공선택(05),철근콘크리트설계II,홍원기,3,AE,AE352-00,건축공학과
목,15:00,17:45,전공선택(05),친환경건축설계,정인영,3,AE,AE372-00,건축공학과
화,13:30,14:45,전공기초(11),공학수학1,김대진,2,AE,AE202-00,건축공학과
목,13:30,14:45,전공기초(11),공학수학1,김대진,2,AE,AE202-00,건축공학과
화,10:30,11:45,전공기초(11),사업관리기초,이준복,2,AE,AE231-00,건축공학과
목,10:30,11:45,전공기초(11),사업관리기초,이준복,2,AE,AE231-00,건축공학과
월,16:30,17:45,전공기초(11),정역학,홍원기,1,AE,AE112-00,건축공학과
수,16:30,17:45,전공기초(11),정역학,홍원기,1,AE,AE112-00,건축공학과
화,13:30,14:45,전공필수(04),그래픽및공학설계,장승호,2,ME,ME211-01,기계공학과
목,13:30,14:45,전공필수(04),그래픽및공학설계,장승호,2,ME,ME211-01,기계공학과
월,10:30,11:45,전공필수(04),그래픽및공학설계,김윤혁,2,ME,ME211-02,기계공학과
수,10:30,11:45,전공필수(04),그래픽및공학설계,김윤혁,2,ME,ME211-02,기계공학과
화,10:30,11:45,전공필수(04),그래픽및공학설계,김윤혁,2,ME,ME211-03,기계공학과
목,10:30,11:45,전공필수(04),그래픽및공학설계,김윤혁,2,ME,ME211-03,기계공학과
월,12:00,13:15,전공필수(04),그래픽및공학설계,김성수,2,ME,ME211-04,기계공학과
수,12:00,13:15,전공필수(04),그래픽및공학설계,김성수,2,ME,ME211-04,기계공학과
수,12:00,12:50,전공필수(04),기계공학윤강,임성수,3,ME,ME379-01,기계공학과
화,09:00,10:15,전공필수(04),열역학,홍희기,2,ME,ME231-01,기계공학과
목,09:00,10:15,전공필수(04),열역학,홍희기,2,ME,ME231-01,기계공학과
월,15:00,16:15,전공필수(04),열역학,구준모,2,ME,ME231-02,기계공학과
수,15:00,16:15,전공필수(04),열역학,구준모,2,ME,ME231-02,기계공학과
월,15:00,16:15,전공필수(04),열역학,남영석,2,ME,ME231-03,기계공학과
수,15:00,16:15,전공필수(04),열역학,남영석,2,ME,ME231-03,기계공학과
화,09:00,10:15,전공필수(04),열역학,이충엽,2,ME,ME231-04,기계공학과
목,09:00,10:15,전공필수(04),열역학,이충엽,2,ME,ME231-04,기계공학과
화,13:30,14:45,전공필수(04),재료역학,이경엽,2,ME,ME251-01,기계공학과
목,13:30,14:45,전공필수(04),재료역학,이경엽,2,ME,ME251-01,기계공학과
월,16:30,17:45,전공필수(04),재료역학,최덕현,2,ME,ME251-02,기계공학과
수,16:30,17:45,전공필수(04),재료역학,최덕현,2,ME,ME251-02,기계공학과
월,16:30,17:45,전공필수(04),재료역학,정인화,2,ME,ME251-03,기계공학과
수,16:30,17:45,전공필수(04),재료역학,정인화,2,ME,ME251-03,기계공학과
화,13:30,14:45,전공필수(04),재료역학,허윤정,2,ME,ME251-04,기계공학과
목,13:30,14:45,전공필수(04),재료역학,허윤정,2,ME,ME251-04,기계공학과
토,09:00,09:50,전공필수(04),졸업논문(기계공학전공),김형진,4,ME,ME401-00,기계공학과
월,09:00,10:15,전공선택(05),기계공작법,유송민,3,ME,ME321-01,기계공학과
수,09:00,10:15,전공선택(05),기계공작법,유송민,3,ME,ME321-01,기계공학과
